Train_loss,Train_acc,Valid_loss,Valid_acc
0.7405257834040601,0.1594058824784957,0.5961494907256095,0.031217481789802277
0.5148576371047808,0.15847233783697245,0.47016400964029376,0.043574401664932344
0.46640678605307706,0.26659996584918144,0.3928788063987609,0.8047606659729448
0.41929689969705497,0.35622532069753043,0.7161977194970653,0.8005983350676377
0.3789986535258915,0.4047192162387137,1.2717660184829467,0.808792924037461
0.36363243110801863,0.4255159975240657,1.567638558726157,0.8067117585848073
0.3534329318481943,0.4474242812319907,1.8207135988819985,0.8117845993756503
0.343404483795166,0.4768686901026661,0.8084074931759988,0.8107440166493235
0.33008990611719047,0.514016509786344,0.5087502339193898,0.7765348595213318
0.31791143132292704,0.5308675375125398,0.3627500207193436,0.7787460978147762
0.30730823822643444,0.5436901026658983,0.40956615536443647,0.7839490114464098
0.29934576412905817,0.558059059571834,0.3538165676497644,0.8223204994797085
0.291004804165467,0.5674894879511644,0.3352248476397607,0.8149063475546304
0.279572029930094,0.5919251990352392,0.3489521633713476,0.8182882414151923
0.27313364174055016,0.6066540735523249,0.24922136986447918,0.8439125910509884
0.2644476466204809,0.6246424836182788,0.34468299438876493,0.8251821019771071
0.2577624518586242,0.6387571770079613,0.35530311205694753,0.823491155046826
0.2435503178316614,0.662466916394527,0.3286937083448133,0.8315556711758584
0.23720546572104745,0.669354176004781,0.29582895578876617,0.8398803329864722
0.2282348404759946,0.685002721393353,0.2749323663451979,0.8377991675338188
0.22191859736390737,0.6919713560009393,0.26320833352304274,0.837669094693028
0.21880492943784466,0.6990813963415935,0.2677810213738872,0.8367585848074921
0.21340123687101448,0.7026269449958383,0.2795020055867011,0.8299947970863683
0.20952459567266962,0.7108618279225635,0.24133728360456805,0.8266129032258065
0.2033302577941314,0.7200990907344565,0.3023147563780508,0.8224505723204992
0.20256818636603977,0.7209859448037399,0.25158948427246464,0.8388397502601456
0.1999514025190602,0.7227633881880859,0.26960897830224806,0.840920915712799
0.1967637097058089,0.7267336876480766,0.31005425462799685,0.8298647242455771
0.19333186058894447,0.7324179313141672,0.22348971761042072,0.8449531737773152
0.19004522989625516,0.7388241446287167,0.2824777657947233,0.8358480749219561
0.1898981814151225,0.7381771466991095,0.2635009216685449,0.8379292403746097
0.18777098195708317,0.7413534396277562,0.28235292915375004,0.8325962539021851
0.18333417591841325,0.7484981643935027,0.23956379721001272,0.8439125910509886
0.18134728521108628,0.748389575462637,0.2832668647170067,0.8419614984391256
0.17923708707094194,0.7500667008174855,0.20647030924597093,0.8316857440166491
0.17621368966672732,0.7541968154361703,0.23541567198211147,0.8285639958376689
0.17630493951880413,0.7581305628481781,0.22563925145133848,0.8254422476586887
0.17453285915696104,0.7593002283835989,0.21602195645532302,0.8409209157127989
0.17146698087453843,0.762864720070009,0.19823072195774125,0.8450832466181059
0.17017449639413668,0.7659204179206417,0.19539001800360217,0.8505463059313214
0.1686256117146948,0.7671765277155227,0.18374144442139134,0.8450832466181059
0.16742009883341583,0.7668987855115147,0.19632351614775195,0.8482049947970863
0.1632335209004257,0.7757926725149945,0.21700958907604218,0.8388397502601456
0.16196104735136033,0.7747214573861807,0.21464930066177923,0.8431321540062433
0.15963665668083274,0.7809136944782387,0.20341474106234889,0.8348074921956293
0.1583734553469264,0.7835585152931631,0.21192934075670858,0.8441727367325699
0.15686119156687156,0.7841897718298433,0.2580985359607204,0.8381893860561911
0.15327835886374763,0.7884997118524675,0.21456085902548605,0.8433922996878251
0.154889004126839,0.786430652494076,0.20163531373104743,0.84417273673257
0.15348237451651822,0.7882579880899016,0.1883601590750679,0.8430020811654525
0.15142690341757692,0.7918382211692375,0.1801528711953471,0.8440426638917792
0.1497965487773004,0.7958805575121121,0.21592947504212778,0.8431321540062434
0.1491567214222058,0.7970659644404595,0.21718586296323808,0.8532778355879289
0.15079213387292364,0.793259748991483,0.24290726646300284,0.8492455775234129
