Train_loss,Train_acc,Valid_loss,Valid_acc
0.7802436434704324,0.2983047320227956,0.7047676328689821,0.8034599375650361
0.47258679659470265,0.30925887387675816,0.38322788380807443,0.5508584807492196
0.43019046511339104,0.40556444899788696,0.931795883563257,0.8095733610822059
0.3898713430632716,0.4229658918699707,1.8442854227558259,0.8107440166493234
0.35906321963538296,0.461538974621673,1.954848366398965,0.8137356919875129
0.34374774849933126,0.4991841156005208,2.197016377602854,0.8147762747138395
0.3294324611840041,0.5329005784294892,1.5929147812627977,0.8178980228928199
0.317331679230151,0.5703464173656912,1.4733416053556627,0.8159469302809573
0.3056942444780599,0.596052112014685,1.169102499561925,0.8119146722164411
0.28963944406613057,0.6242038590424963,0.5802103261793813,0.8004682622268467
0.2729867985715037,0.6479810996563568,0.35271456747526125,0.8106139438085326
0.26051260245882946,0.669002529294999,0.45760986016642663,0.7996878251821018
0.24323806451714558,0.6899199056583639,0.3302382889293855,0.8253121748178979
0.22889188294825347,0.7080547907195157,0.35054098334043254,0.8181581685744017
0.2168163617020068,0.7209896800495186,0.3651707690329321,0.8199791883454735
0.2051253826721855,0.7321836780431586,0.38702271037524744,0.8296045785639957
0.19691801719043567,0.743134084651341,0.31927203098612444,0.8285639958376689
0.18911928592816643,0.7512742524172378,0.3282148691435014,0.8379292403746096
0.17617583631173425,0.7678752854794981,0.2891880396393038,0.8346774193548386
0.1704711716136207,0.7720729013254783,0.3168900570561809,0.8348074921956294
0.15929897469670876,0.7918969178886249,0.24210330867959606,0.8336368366285118
0.15677370182845904,0.7955649292437728,0.25856099818502704,0.8483350676378769
0.1537350572321726,0.7987273484023816,0.2225655425460108,0.8450832466181057
0.14845557951408883,0.8062981579902242,0.29951520168012186,0.8501560874089489
0.14613385155149128,0.8095021984589443,0.2750730863021266,0.8440426638917792
0.14248548846529877,0.8144105782160467,0.23323790368533903,0.8461238293444325
0.1409386823358743,0.8150733175385803,0.25750660031072553,0.8389698231009365
0.13470304702287134,0.8257150327634425,0.24489616345043383,0.8532778355879291
0.13130454174850298,0.8285530191458028,0.25019704971101975,0.8349375650364202
0.13421204631095346,0.8247436020575875,0.25047705803186665,0.8380593132154003
0.12681241220106249,0.8349472263132063,0.24429713706335715,0.8482049947970861
0.12317290037222531,0.8405354208021181,0.23201445778531413,0.8502861602497397
0.12181823535457902,0.8423230027107224,0.24870777418536524,0.8419614984391259
0.11846431390098904,0.846241008729804,0.25732666686657935,0.8492455775234129
0.11668804122701935,0.8511045655375562,0.23240401932308752,0.8491155046826222
0.1152550329008828,0.8525626454077834,0.24562595063640225,0.8504162330905304
0.11208900443237761,0.8565670956863254,0.2326319411156639,0.8491155046826222
0.10866027425812638,0.861298051268917,0.25733138801109406,0.8502861602497397
0.10576011230764182,0.8663755842991614,0.22298226343287575,0.8461238293444326
0.1036075327059497,0.868030031376065,0.23231857077729318,0.8523673257023933
0.10217827325281889,0.8706975304689337,0.22809915599082747,0.8522372528616023
0.0990238087332767,0.8743225864976197,0.2588026973028337,0.8380593132154002
0.09655711391697759,0.8790548760965611,0.20644994524698104,0.857570239334027
0.0928830582972454,0.8820380034577703,0.2645133835894446,0.8493756503642037
0.09262279566863309,0.8861875947151598,0.22627587796699616,0.8328563995837668
0.09011929119410722,0.8880509487524276,0.23798323903352983,0.8482049947970862
0.08896763276146806,0.8889359351988209,0.22178379073739052,0.8565296566077003
0.08486336370849092,0.8959992849672345,0.254450625349437,0.848335067637877
0.08290946017140928,0.8972932808264475,0.25130352954710683,0.8513267429760664
0.0839246903910585,0.8961166784060094,0.24202202068221185,0.8493756503642037
0.08020078329288441,0.9027350003201622,0.2321217928322092,0.8534079084287198
0.08168143929670686,0.8998036327933217,0.2200308056367982,0.845083246618106
0.07761047422561956,0.9063443149559222,0.23150120399171306,0.8504162330905305
0.07704778632715992,0.9083181255469447,0.2385646032710229,0.8534079084287198
0.07916163458772328,0.9038755842991602,0.278791060250613,0.8575702393340268
